item_id,location_type,is_discounted,category,is_returnable,stock_level,brand,url,sku,name,description,price,currency,scraped_at,subcategory,gender,RFID_Tag,actual_stock,inaccuracy_rate,will_stockout
203203,Aisle,Yes,Clothing,Yes,2061,Zara,https://www.zara.com/us/en/plaid-scarf-p03920401.html,000008130-887-3,TRF RIPPED BAGGY JEANS,Loafers. Made of suede leather. Ornamental saddle detail at instep. Welt detail around upper. Rounded shape. Chunky sole.,47.9,USD,9:10:47 a.m.,bodysuits,Woman,NO,2050,0.09765625,NO
195469,Front of Store,Yes,Clothing,Yes,1602,Zara,https://www.zara.com/us/en/topstitched-oversized-blazer-p02010799.html,000000396-681-3,BASE LAYER INTERIOR TOP,Loafers. Smooth exterior. Decorative saddle and appliqué at instep. Welt around upper. Slightly chunky soles.,27.99,USD,8:51:06 a.m.,jackets,Man,YES,1591,0.062893082,YES
198928,Aisle,Yes,Clothing,No,668,Zara,https://www.zara.com/us/en/brushed-ribbed-pants-p02298006.html,000003855-665-1,WAIST DETAIL PANTS,Slim fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,139,USD,8:51:36 a.m.,puffers,Man,YES,655,0.152905199,NO
195870,End-cap,Yes,Clothing,No,1851,Zara,https://www.zara.com/us/en/wide-leg-soft-pique-pants-p03644157.html,000000797-979-1,FULL-LENGTH PLEATED PANTS,"HIGH WAIST - STRAIGHT - ANKLE-GRAZER

Ankle length jeans with a high waist and five pockets. Washed effect. Straight leg. Front zip and button closure.",489,USD,9:10:41 a.m.,sweaters,Man,YES,1840,0.108813928,NO
197594,End-cap,Yes,Clothing,No,1845,Zara,https://www.zara.com/us/en/shiny-effect-oversized-coat-limited-edition-p03548300.html,000002521-026-6,ZW COLLECTION PRINTED TIED SHIRT,"Full cut sweatshirt with high collar and adjustable drawstring hood. Long sleeves with dropped shoulders. Rib trim. Side hidden in-seam pockets. Rib trim. Everlast® text detail. Front metal zip closure.

EVERLAST® X ZARA",45.9,USD,8:50:16 a.m.,coats,Man,YES,1834,0.217627856,YES
198601,Aisle,No,Clothing,No,2240,Zara,https://www.zara.com/us/en/pleated-skort-p02753026.html,000003528-925-2,STRAP HEM PANTS ZW COLLECTION,Full cut sweatshirt with round neck and long sleeves. Contrasting printed text at front. Rib trim.,1.99,USD,9:10:38 a.m.,tops,Woman,YES,2225,0.089806915,NO
197772,Front of Store,No,Clothing,No,896,Zara,https://www.zara.com/us/en/box-pleat-mini-skirt-p01255400.html,000002699-968-9,HIGH-WAISTED FULL LENGTH Z1975 STRAIGHT LEG JEANS,Relaxed fit jacket made with a linen and 27% silk blend. Notched lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Central vent at back hem. Front button closure.,439,USD,9:10:44 a.m.,bodysuits,Man,YES,883,0.340909091,YES
204381,Aisle,No,Clothing,Yes,3004,Zara,https://www.zara.com/us/en/little-bow-lace-mini-dress-p02484121.html,000009308-215-1,SHOULDER PAD CROPPED JACKET,V-neck top with thin straps. Fringe and beaded appliqué detail. Front button closure.,15.9,USD,8:51:10 a.m.,linen,Man,NO,2989,0.13400335,YES
199189,Aisle,No,Clothing,Yes,2892,Zara,https://www.zara.com/us/en/combo-sneakers-p15025210.html,000004116-792-9,WOOL BLEND MINI SKIRT ZW COLLECTION,"Slim Fit - Straight Leg - Low Waist
ZW ZARA WOMAN JEANS

Velvet jeans with a low waist made of 100% cotton. Low waist and belt loops. Five pockets. Straight leg. Front zip and button closure.",29.9,USD,8:51:34 a.m.,coats,Man,YES,2877,0,NO
197185,Aisle,No,Clothing,Yes,1291,Zara,https://www.zara.com/us/en/-p04369002.html,000002112-441-5,Flat leather loafers. High vamp and saddle. Rounded toe. <br/><br/>Sole height: 0.8 inches (2 cm),Sweatshirt made with fabric with an uneven finish. Round neck and long sleeves. Rib trim.,499,USD,8:50:27 a.m.,jeans,Woman,YES,1278,0,YES
202860,End-cap,No,Clothing,No,2334,Zara,https://www.zara.com/us/en/semi-sheer-skirt-with-panties-p02488854.html,000007787-242-7,HEAVYWEIGHT SATIN JACKET ZW COLLECTION,Shirt with lapel collar and long sleeves. Metallic thread detail. Front button closure.,7.99,USD,8:50:15 a.m.,t-shirts,Man,YES,2324,0.043010753,NO
196931,Front of Store,No,Clothing,Yes,2594,Zara,https://www.zara.com/us/en/pant-leggings-zw-collection-p07149045.html,000001858-476-4,SOFT CARGO PANTS,Midi dress with tied V-neckline. Adjustable thin straps. Back cut out detail. Side hidden in-seam zip closure.,25.9,USD,8:50:31 a.m.,shoes,Man,YES,2579,0.03878976,NO
196408,End-cap,No,Clothing,No,760,Zara,https://www.zara.com/us/en/oversized-blazer-p02753132.html,000001335-062-4,100% WOOL SUIT JACKET,Round neck sleeveless dress.,109,USD,8:50:13 a.m.,jeans,Man,YES,746,0.403768506,YES
202382,Aisle,No,Clothing,Yes,909,Zara,https://www.zara.com/us/en/vest-dress-with-box-pleat-skirt-p00264306.html,000007309-199-8,SLIM CROPPED JEANS,Parka made of technical fabric with padded interior. Double collar with adjustable hood and removable zipper interior. Long sleeves. Welt pockets at hip and interior pocket. Front zip hidden by a snap button flap.,89.99,USD,9:00:40 a.m.,knitwear,Woman,YES,895,0.33632287,NO
196776,Front of Store,Yes,Clothing,No,1105,Zara,https://www.zara.com/us/en/high-waist-shorts-zw-collection-p02695747.html,000001703-300-7,TEXTURED RIBBED SOCKS,Coat with adjustable drawstring hood in contrasting fabric. Lapel collar and long sleeves with shoulder pads. Front welt pockets. Front zip and button closure.,12.99,USD,8:50:54 a.m.,puffers,Woman,YES,1094,0,NO
196766,Front of Store,Yes,Clothing,No,2890,Zara,https://www.zara.com/us/en/pants-with-a-high-waist-with-adjustable-elastic-drawstring-waistband--straight-leg-and-pronounced-seams--p08417303.html,000001693-581-7,HEELED FABRIC BOOTS,Lapel collar shirt with contrasting bow and long sleeves. Front button closure.,35.99,USD,8:50:07 a.m.,blazers,Man,YES,2876,0.034758429,NO
204617,End-cap,Yes,Clothing,No,2792,Zara,https://www.zara.com/us/en/straight-fit-jeans-p08062322.html,000009544-838-5,SPARKLY SWEATSHIRT WITH TEXT,High collar puffer vest with adjustable hood. Sleeveless. Welt pockets at hip and interior pocket. Elastic hem. Front zip hidden by a snap button flap.,79.9,USD,8:51:29 a.m.,tops,Man,NO,2781,0.107991361,YES
203271,Front of Store,Yes,Clothing,Yes,2773,Zara,https://www.zara.com/us/en/chelsea-boots-p11119310.html,000008198-624-9,COMBINATION PLAID OVERSHIRT,"ZARA WOMAN COLLECTION

Midi skirt made of pleated satin effect fabric with a wrinkled finish. High elastic waist.",8.9,USD,8:50:50 a.m.,dresses,Man,NO,2763,0.144980065,NO
199977,Front of Store,Yes,Clothing,No,1794,Zara,https://www.zara.com/us/en/manteco-wool-coat-zw-collection-p02292713.html,000004904-044-5,LIGHTWEIGHT PUFFER JACKET,"Low heel Chelsea style suede ankle boots. Side elastic goring. Front and back pull tabs. Rounded toe.

Sole height: 1.6 inches (4 cm)",47.9,USD,8:56:29 a.m.,blazers,Woman,YES,1781,0.168728909,YES
202107,Front of Store,Yes,Clothing,Yes,719,Zara,https://www.zara.com/us/en/nappa-leather-crossbody-bag-p13304320.html,000007034-977-5,PRINTED SATIN EFFECT BELTED DRESS,Straight fit jeans. Five pockets. Washed effect. Front button closure.,15.99,USD,9:10:47 a.m.,shoes,Woman,YES,706,0.141442716,YES
195855,End-cap,Yes,Clothing,Yes,2652,Zara,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,000000782-282-8,CHUNKY SOLE SNEAKERS,Jumpsuit with lapel collar and long sleeves with shoulder pads. Side cut outs at waist with buckled thin straps. False front welt pockets. Straight leg. Front hidden zip and button closure.,19.9,USD,8:51:40 a.m.,tops,Woman,YES,2639,0.189825361,YES
201833,Front of Store,Yes,Clothing,Yes,804,Zara,https://www.zara.com/us/en/knit-jogger-pants-p03284406.html,000006760-921-7,OVERSIZED TIE DYE SWEATSHIRT,Roomy sweatshirt with hooded collar and long sleeves. Front pouch pocket. Front and back contrast embroidery and prints. Rib trim.,45.99,USD,9:10:44 a.m.,overshirts,Woman,YES,790,0.508905852,NO
203328,End-cap,Yes,Clothing,No,1018,Zara,https://www.zara.com/us/en/cuffed-straight-leg-pants-p02057842.html,000008255-375-4,PLEATED RUSTIC KNIT SKIRT,"LOW-RISE - STRAIGHT CUT - FULL LENGTH

Low rise jeans with five pockets. Washed effect. Long straight legs. Front zip and metal button closure.",19.9,USD,8:50:43 a.m.,shorts,Woman,NO,1008,0,NO
202972,Front of Store,No,Clothing,No,2510,Zara,https://www.zara.com/us/en/zippered-shoulder-bag-p16279310.html,000007899-344-2,RIBBED POLO SHIRT,Pants made with 50% wool. High elastic waist. Wide leg.,139,USD,8:50:36 a.m.,jeans,Woman,YES,2496,0.080064051,NO
204429,End-cap,Yes,Clothing,No,2544,Zara,https://www.zara.com/us/en/cropped-print-top-p07795616.html,000009356-248-9,WOOL BLEND SUIT PANTS,"Pants with a mid waist with front pockets, back welt pockets, side flap pockets, and belt loops at waist. Front zip and metal button closure.",59.9,USD,8:50:08 a.m.,linen,Woman,NO,2530,0.197238659,YES
204141,Aisle,Yes,Clothing,No,716,Zara,https://www.zara.com/us/en/heels-with-ankle-strap-p11233210.html,000009068-127-4,FOIL HALTER TOP,Coat with lapel collar and long sleeves. Front patch pockets. Front button closure.,45.9,USD,8:50:17 a.m.,knitwear,Woman,NO,706,0.141442716,NO
199163,Front of Store,Yes,Clothing,No,2335,Zara,https://www.zara.com/us/en/tall-biker-boots-p12051310.html,000004090-039-3,FITTED CROP T-SHIRT,Slim fit pants made of linen and cotton blend fabric. Adjustable elastic drawstring waistband. Front pockets and back welt pockets. Front zip and button closure.,2.99,USD,9:00:48 a.m.,tracksuits,Man,YES,2325,0.172339509,NO
199464,Aisle,Yes,Clothing,No,2744,Zara,https://www.zara.com/us/en/zip-collar-sweatshirt-p06462330.html,000004391-988-5,OXFORD SHIRT,V-neck midi dress with thin straps at collar and back. Open back. Side hidden in-seam zip closure.,109,USD,8:50:12 a.m.,dresses,Woman,YES,2734,0.073206442,NO
199145,End-cap,Yes,Clothing,No,2618,Zara,https://www.zara.com/us/en/text-print-sweatshirt-p06224435.html,000004072-430-5,MID-RISE Z1975 STRAIGHT LEG JEANS,"Explorer style backpack. Main compartment with ruched closure and clip buckle flap. Medium size interior pocket with zipper closure. Small front pocket with zip closure. Two zipper closure pockets at sides. Features a handle and two adjustable shoulder straps. Quilted back piece to provide comfort during use.

Height x Length x Width: 18.9 x 15.7 x 8.7 inches (48 x 40 x 22 cm)",169,USD,8:54:40 a.m.,blazers,Man,YES,2608,0.076745971,YES
200634,Front of Store,Yes,Clothing,No,2899,Zara,https://www.zara.com/us/en/zippered-knit-bomber-cardigan-p02142207.html,000005561-384-7,DRESS PENNY LOAFERS,"High heel mesh fabric pumps. Pointed toe. 

Heel height: 3.7 inches (9.5 cm)",59.9,USD,8:51:01 a.m.,cardigans,Man,YES,2886,0.034638033,NO
204096,Front of Store,No,Clothing,No,2546,Zara,https://www.zara.com/us/en/water-and-wind-protection-short-quilted-anorak-p08073704.html,000009023-380-1,CASUAL SUEDE BOOTS,"Flat sandals with thin straps and metal embellishment at toe. Buckle closure. 

Sole height: 0.6 inches (1.5 cm)",89.9,USD,8:51:05 a.m.,shoes,Man,NO,2534,0.039447732,NO
204746,End-cap,Yes,Clothing,No,933,Zara,https://www.zara.com/us/en/belted-skort-p05427426.html,000009673-348-3,BUTTONED WIDE LEG PANTS,Relaxed fit pants. Front pockets and back patch pockets. Multi-functional pockets at legs. Adjustable hem with straps. Front zip and button closure.,2.99,USD,9:00:47 a.m.,tops,Woman,NO,921,0.436205016,NO
201453,End-cap,No,Clothing,No,1010,Zara,https://www.zara.com/us/en/cotton---hemp-structured-pants-p01063403.html,000006380-978-4,TRF LOW WAIST DENIM SHORTS,"ZARA WOMAN COLLECTION

Mini skirt with a mid waist with pleats. Voluminous hem. Side hidden in-seam zip closure.",19.99,USD,8:51:32 a.m.,skirts,Woman,YES,1000,0.199600798,NO
198135,End-cap,No,Clothing,No,1858,Zara,https://www.zara.com/us/en/boxy-fit-t-shirt-p05584441.html,000003062-277-1,COMPACT COTTON T-SHIRT,Sneakers. Lacing with seven pairs of eyelets. Has a tonal back piece. Welt around upper. Chunky sole.,349,USD,8:50:41 a.m.,pants,Man,YES,1846,0.271591526,YES
195305,End-cap,Yes,Clothing,No,2851,Zara,https://www.zara.com/us/en/seamless-rib-top-p00185304.html,000000232-768-3,SOFT LEATHER ZIPPERED BOOTS,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,189,USD,8:51:34 a.m.,puffers,Man,YES,2839,0.105782793,YES
197582,Front of Store,No,Clothing,No,2748,Zara,https://www.zara.com/us/en/cotton-tank-top-p04174313.html,000002509-948-3,LEATHER HIGH TOP SNEAKERS,"Flat loafers with distressed look. High vamp with saddle. Rounded toe.

Sole height: 0.9 inches (2.4 cm)",39.9,USD,8:50:32 a.m.,shoes,Woman,YES,2738,0.146305779,YES
203768,Front of Store,No,Clothing,No,2151,Zara,https://www.zara.com/us/en/fleece-jacket-p03046340.html,000008695-111-3,SUEDE LEATHER COWBOY BOOTS,Hooded sweatshirt. Long sleeves with dropped shoulders and ribbed elastic cuffs. Front pouch pocket. Washed effect fabric. Metal eyelet detail.,35.99,USD,9:10:41 a.m.,jeans,Man,NO,2139,0.18735363,YES
198779,Front of Store,Yes,Clothing,Yes,2511,Zara,https://www.zara.com/us/en/dense-sweatshirt-p00761448.html,000003706-068-4,FAUX LEATHER T-SHIRT,Jacket made of technical fabric with quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Rib trim. Front button closure.,439,USD,8:50:31 a.m.,hoodies,Man,YES,2497,0.040032026,NO
196265,Front of Store,Yes,Clothing,No,1804,Zara,https://www.zara.com/us/en/applejuice-90-ml--3-0-fl--oz--p20120804.html,000001192-647-2,MINI CROSSBODY DUFFLE BAG,"Slingback flats with patent leather effect finish. Buckled strap at instep and back strap.

Sole height: 1 inch (2.5 cm)",59.9,USD,9:10:43 a.m.,hoodies,Woman,YES,1793,0.167037862,YES
202831,Front of Store,No,Clothing,Yes,2178,Zara,https://www.zara.com/us/en/printed-satin-effect-belted-dress-p02298065.html,000007758-276-2,METALLIC DETAIL LOAFERS,"Monochromatic toiletry bag. Rubberized finish. Soft construction. Main compartment with zip closure. One open interior pocket. Two handles, one on each side.

Height x Length x Width: 5.7 x 9.1 x 3.3 inches (14.5 x 23 x 8.5 cm)",79.99,USD,9:00:33 a.m.,cardigans,Man,YES,2167,0.138248848,NO
195926,Aisle,No,Clothing,No,2769,Zara,https://www.zara.com/us/en/wrinkled-jacquard-pants-limited-edition-p04072002.html,000000853-021-8,KNIT RUNNING SNEAKERS,"Shorts with a mid waist and boxer style interior fabric with elastic waistband. Side pockets and back welt pockets. Front closure with zipper, buttons, and metal hook.",27.99,USD,8:54:40 a.m.,tracksuits,Woman,YES,2759,0,NO
196006,Front of Store,No,Clothing,No,2449,Zara,https://www.zara.com/us/en/straight-cut-mid-rise-rhinestone-jeans-zw-collection-p04877046.html,000000933-614-1,PLEATED TWILL SKORT,"Mini city bag. Handles with topstitching and metal details. Removable and adjustable crossbody strap. Interior with two compartments. 

Height x Length x Width: 7.7 x 9.3 x 5 inches (19.6 x 23.5 x 12.7 cm)",109,USD,8:56:26 a.m.,jeans,Woman,YES,2436,0.082169269,YES
204286,Aisle,Yes,Clothing,No,2232,Zara,https://www.zara.com/us/en/textured-training-shorts-p00765301.html,000009213-257-9,CHUNKY SOLE LACE-UP BOOTS,"Velvet knee high boots. High stiletto heel. Pointed toe. 

Heel height: 3.9 inches (10 cm)",329,USD,8:50:25 a.m.,bags,Man,NO,2222,0,YES
204896,Front of Store,No,Clothing,Yes,1415,Zara,https://www.zara.com/us/en/embroidered-text-t-shirt-p01259402.html,000009823-330-1,WIDE STRAP POLYAMIDE TOP,High waist skort. Front slit. Side hidden in-seam zip closure.,25.99,USD,8:50:21 a.m.,bags,Man,NO,1402,0.071377587,YES
196030,Aisle,No,Clothing,No,1669,Zara,https://www.zara.com/us/en/washed-effect-flared-interlock-pants-p03641301.html,000000957-627-7,EMBROIDERED FLOWER STRIPED SHIRT,Wool blend coat. Lapel collar and long sleeves with button cuffs. Closure with tonal belt.,29.99,USD,9:10:46 a.m.,jackets,Man,YES,1658,0.060277275,YES
204506,End-cap,No,Clothing,Yes,1845,Zara,https://www.zara.com/us/en/striped-jacquard-sweater-p01023401.html,000009433-615-2,RUFFLY KNIT MIDI DRESS,Belted skirt with a high waist. A-line silhouette. Side hidden in-seam zip closure.,15.99,USD,8:51:29 a.m.,bags,Woman,NO,1835,0.218459858,NO
197908,Aisle,Yes,Clothing,Yes,2150,Zara,https://www.zara.com/us/en/base-layer-interior-leggings-p01368351.html,000002835-998-3,METALLIC THREAD POLYAMIDE BLEND TOP,"Flat sandals with thin straps and metal embellishment at toe. Buckle closure. 

Sole height: 0.6 inches (1.5 cm)",12.99,USD,8:51:17 a.m.,dresses,Man,YES,2135,0.093764651,YES
199482,End-cap,No,Clothing,No,643,Zara,https://www.zara.com/us/en/midi-skirt-with-slit-p03897061.html,000004409-993-1,100% LINEN OVERSHIRT,"LIGHT WEIGHT - SLIM FIT - OFF-THE-SHOULDER - REGULAR LENGTH - LONG SLEEVE

Semi-sheer top made of cotton with extra-long fibers that make the fabric soft. Off-the-shoulder foldover straight neckline with long sleeves.",109,USD,8:51:18 a.m.,sweatshirts,Woman,YES,629,0.159235669,YES
201981,Aisle,No,Clothing,No,2810,Zara,https://www.zara.com/us/en/embroidered-denim-cap-p03920414.html,000006908-350-3,HOODED KNIT CARDIGAN,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of polyamide blend fabric. Round neck and long sleeves. Tonal seam detail.",239,USD,9:10:35 a.m.,bodysuits,Man,YES,2798,0.107104605,NO
197095,Front of Store,Yes,Clothing,Yes,1153,Zara,https://www.zara.com/us/en/menswear-style-straight-leg-pants-p04391402.html,000002022-372-6,WOOL BLEND KNIT CARDIGAN,"Patent effect high heel slingbacks. Buckled back strap. Pointed toe. 

Heel height: 3.7 inches (9.5 cm)",79.9,USD,8:50:59 a.m.,puffers,Woman,YES,1140,0.436681223,YES
200152,Front of Store,Yes,Clothing,Yes,1933,Zara,https://www.zara.com/us/en/geometric-print-longline-swimming-trunks-p08574425.html,000005079-756-5,WOOL BLEND TEXTURED JACKET,Sweatshirt made of neoprene effect fabric with high collar and long sleeves. Front polo style closure with zipper.,2.99,USD,9:10:48 a.m.,jackets,Woman,YES,1918,0.156657963,YES
198678,Aisle,No,Clothing,Yes,638,Zara,https://www.zara.com/us/en/urban-mini-crossbody-bag-p13627120.html,000003605-141-4,JACQUARD STRIPED SHIRT,"Flat denim sandals. Butterfly shaped embellishment at front.

Sole height: 0.4 inches (1 cm)",27.9,USD,8:51:16 a.m.,jeans,Man,YES,626,0.320512821,NO
196321,Front of Store,Yes,Clothing,No,2070,Zara,https://www.zara.com/us/en/zw-high-rise-%E2%80%9880s-skinny-jeans-p07223257.html,000001248-683-6,LEATHER LOAFERS,Skirt with elastic waistband and ruffles. Interior lining.,15.9,USD,8:50:59 a.m.,shorts,Man,YES,2058,0.242365487,NO
198919,End-cap,Yes,Clothing,Yes,1193,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,000003846-340-4,CONTRASTING WAIST PENCIL SKIRT,Lined dress with V-neckline and thin straps.,69.99,USD,8:50:16 a.m.,suits,Woman,YES,1183,0.420875421,NO
200809,End-cap,Yes,Clothing,Yes,2285,Zara,https://www.zara.com/us/en/faux-leather-crop-biker-jacket-p03427736.html,000005736-890-2,HIGH WAIST MINI SKIRT ZW COLLECTION,High-waisted short skirt. Finished with box pleats. Side hidden in-seam zip closure.,329,USD,9:00:40 a.m.,dresses,Woman,YES,2273,0.175669741,YES
196132,End-cap,Yes,Clothing,No,1007,Zara,https://www.zara.com/us/en/mini-crossbody-bag-p13902320.html,000001059-847-4,COMBINATION LEATHER BODYSUIT LIMITED EDITION,Sweater made with 67% alpaca. Round neck and long sleeves.,22.99,USD,8:54:38 a.m.,tops,Man,YES,993,0.301204819,NO
